,occ_mean,speed_mean
0,0.7049,132.76166666666666
1,1.0024666666666666,202.30166666666665
2,0.14033333333333334,134.65333333333334
3,0.33644999999999997,103.115
4,0.1561833333333333,85.99
5,0.37385,132.13500000000002
6,0.09355000000000001,88.35333333333331
7,0.316,102.865
8,0.22721666666666665,156.27166666666668
9,0.3459833333333333,145.445
10,0.39430000000000004,132.38500000000002
11,0.4766000000000001,161.785
12,0.6738,208.5333333333333
13,0.3559666666666667,188.08666666666667
14,0.3695166666666667,133.45666666666668
15,0.13471666666666665,94.52166666666666
16,0.32706666666666667,71.62833333333334
17,0.05268333333333333,82.48
18,0.3146,91.375
19,0.4312666666666667,185.15166666666664
20,0.6065833333333334,167.24833333333333
21,0.5486833333333333,188.32333333333335
22,0.2057,101.13
23,0.2748,119.33999999999999
24,1.1404166666666666,179.405
25,0.4023833333333333,105.05333333333334
26,0.6779666666666667,135.43500000000003
27,0.1788,96.30166666666666
28,0.7027166666666665,115.82499999999999
29,0.19853333333333334,95.02666666666666
30,0.1928,153.08833333333334
31,0.6757833333333334,118.49833333333333
32,0.5443166666666667,180.13500000000002
33,0.4049666666666667,133.165
34,0.3345833333333333,121.18333333333335
35,0.24355000000000002,173.51166666666668
36,0.32686666666666664,84.75500000000001
37,0.10326666666666663,140.8416666666667
38,0.23928333333333338,98.16166666666668
39,0.08419999999999998,70.84666666666666
40,0.34318333333333334,156.94666666666666
41,0.09923333333333333,98.90833333333335
42,0.5239166666666667,157.9383333333333
43,0.09970000000000001,74.50666666666667
44,0.2527,152.915
45,0.0769833333333333,70.01
46,0.19274999999999998,150.53333333333333
47,0.1645,110.94
48,0.05488333333333334,87.56333333333335
49,0.07779999999999997,89.12666666666667
50,0.06926666666666667,124.94166666666666
51,0.3724666666666667,163.42999999999998
52,0.028183333333333335,60.105
53,0.28396666666666665,126.38
54,0.10001666666666666,76.35000000000001
55,0.23331666666666664,115.43333333333332
56,0.09454999999999997,78.46833333333332
57,0.5828333333333333,141.375
58,0.033649999999999985,57.98666666666666
59,0.41725000000000007,132.71833333333333
60,0.34555,148.76333333333335
61,0.4567166666666666,154.165
62,0.3275666666666666,143.50333333333336
63,0.6059333333333333,157.69666666666666
64,0.17163333333333333,90.19833333333332
65,0.5593666666666667,196.6583333333333
66,0.0261333333333333,58.080000000000005
67,0.28969999999999996,107.985
68,0.5159999999999999,168.985
69,0.5649833333333333,188.5666666666667
70,0.10199999999999998,72.85166666666667
71,0.7080833333333332,138.19333333333336
72,0.3169166666666666,132.975
73,0.26681666666666665,101.05833333333332
74,0.17961666666666665,90.245
75,0.09641666666666665,70.78833333333334
76,0.7536,138.40833333333333
77,0.27223333333333327,77.16333333333334
78,0.15993333333333334,82.22166666666668
79,0.285,131.83166666666668
80,0.08639999999999999,78.955
81,0.21291666666666664,91.355
82,0.4733,186.035
83,0.23523333333333332,137.43166666666667
84,0.06193333333333334,117.09166666666668
85,0.3524333333333333,146.85999999999999
86,0.4579333333333333,140.50333333333333
87,0.23578333333333332,131.8033333333333
88,0.7729499999999999,155.83333333333334
89,0.08266666666666667,102.07166666666666
90,0.2917833333333333,138.89666666666668
91,0.4326166666666667,193.52499999999998
92,0.3134666666666667,155.58666666666667
93,0.5279666666666666,187.6766666666667
94,0.07581666666666667,81.19166666666666
95,0.15661666666666665,116.915
96,0.21704999999999997,106.65833333333335
97,0.5220666666666666,121.51833333333336
98,0.32521666666666665,152.57000000000002
99,0.6749,119.42500000000001
100,0.28096666666666664,82.38666666666667
101,0.13204999999999997,98.13166666666666
102,0.74955,138.00166666666667
103,0.2227666666666667,94.81333333333333
104,0.26838333333333336,142.05999999999997
105,0.20720000000000002,96.24333333333333
106,0.12683333333333333,138.94333333333333
107,0.3371666666666666,165.02166666666665
108,0.1924833333333333,165.4466666666667
109,0.6610833333333334,149.04833333333335
110,0.36515000000000003,106.705
111,0.1047,68.795
112,0.5828833333333333,201.9033333333333
113,0.2239,95.185
114,0.7163666666666666,119.23333333333335
115,0.45271666666666666,168.46833333333333
116,0.47723333333333334,143.43833333333333
117,0.02055,56.01666666666667
118,0.24960000000000002,80.77833333333332
119,1.0784166666666668,186.79666666666665
120,0.08673333333333333,76.19500000000001
121,0.05758333333333327,86.93666666666667
122,0.08778333333333332,71.44
123,0.19394999999999998,144.0616666666667
124,0.27646666666666664,151.93000000000004
125,0.38013333333333327,191.98499999999999
126,0.48518333333333336,126.92166666666667
127,0.31416666666666665,122.07000000000001
128,0.20805000000000004,125.45833333333333
129,0.26705,99.75333333333333
130,1.0965,199.15833333333333
131,0.7431166666666668,145.24833333333333
132,0.9126166666666666,185.87666666666667
133,0.40924999999999995,104.06500000000001
134,0.10060000000000001,126.10000000000001
135,0.31238333333333335,165.90166666666667
136,0.3799166666666667,163.875
137,0.07985,87.745
138,0.02945,52.47166666666666
139,0.15749999999999997,150.085
140,0.24193333333333333,103.08333333333333
141,0.6417833333333333,140.48666666666665
142,0.29066666666666663,143.8
143,0.5015666666666667,197.53833333333333
144,0.19301666666666664,88.92333333333333
145,0.33478333333333327,169.5716666666667
146,0.3780666666666667,126.69999999999999
147,0.13091666666666665,113.32833333333332
148,0.45106666666666667,119.78666666666665
149,0.26668333333333333,105.32
150,0.9905333333333334,205.10666666666668
151,0.06019999999999998,89.14833333333333
152,0.0649833333333333,61.18166666666665
153,0.025116666666666662,52.49166666666665
154,0.2626833333333333,147.16333333333336
155,0.07123333333333332,71.115
156,0.4456,193.16333333333333
157,0.6092,120.65333333333332
158,0.13425,91.675
159,0.7568166666666668,198.2066666666667
160,0.15271666666666664,94.59999999999998
161,0.24905000000000002,87.52333333333333
162,0.29639999999999994,132.43333333333334
163,0.15795,123.46166666666666
164,0.17344999999999997,99.35666666666667
165,0.0757333333333333,74.26666666666667
166,0.6709666666666667,148.555
167,0.37979999999999997,73.10333333333334
168,0.047483333333333315,86.81833333333334
169,0.07728333333333333,78.36833333333333
170,0.4389666666666667,131.17833333333334
171,0.3087499999999999,153.87833333333336
172,0.29261666666666664,91.145
173,0.60815,149.68833333333333
174,0.39493333333333336,184.57833333333335
175,0.06918333333333333,106.91833333333335
176,0.18518333333333334,132.92833333333334
177,0.28373333333333334,143.87333333333336
178,0.22996666666666665,119.65666666666668
179,0.34349999999999997,105.53333333333332
180,0.5855666666666666,153.32166666666663
181,0.11861666666666663,81.99833333333333
182,0.1948833333333333,147.64666666666668
183,0.4353,163.93
184,0.20438333333333333,112.62333333333333
185,0.6983833333333335,156.49666666666667
186,0.29365,187.01666666666668
187,0.7265499999999999,168.8033333333333
188,0.31333333333333335,139.58
189,0.6874333333333333,120.005
190,0.17228333333333332,84.16666666666667
191,0.4478166666666667,184.74
192,0.08265,73.60166666666667
193,0.56355,141.135
194,0.08698333333333334,73.58166666666666
195,0.4535833333333334,123.14833333333333
196,0.17595000000000002,79.89666666666666
197,0.43074999999999997,147.715
198,0.8180499999999999,114.27166666666666
199,0.23661666666666667,114.28333333333332
200,0.5454333333333333,118.97666666666667
201,0.2044166666666667,96.65666666666668
202,0.40755,121.705
203,0.05528333333333333,90.04666666666667
204,0.23795,172.11
205,0.9514833333333333,203.62166666666667
206,0.09176666666666666,70.445
207,0.29519999999999996,128.20166666666668
208,0.10331666666666665,79.35166666666666
209,0.1027,90.63666666666666
210,0.33490000000000003,157.69333333333333
211,0.24279999999999993,153.65166666666667
212,0.44339999999999996,186.43833333333336
213,0.07011666666666667,120.87
214,0.3339999999999999,148.96833333333333
215,0.4066666666666667,105.90500000000002
216,0.18528333333333336,106.04166666666667
217,0.26766666666666666,123.73833333333334
218,0.43029999999999996,156.69500000000002
219,0.39391666666666664,149.28166666666667
220,0.09136666666666667,73.43666666666668
221,0.23916666666666664,156.56833333333336
222,0.5068833333333332,168.54
223,0.35074999999999995,193.73499999999999
224,1.03685,177.71
225,0.15541666666666662,156.27166666666668
226,0.6543,212.03166666666667
227,0.07826666666666664,68.75666666666666
228,0.027099999999999985,54.89666666666667
229,0.4596666666666666,137.64166666666668
230,0.038499999999999986,55.906666666666666
231,0.3321,87.02333333333333
232,0.061283333333333335,91.66666666666667
233,0.3901333333333333,127.0
234,0.09191666666666665,78.34166666666667
235,0.45126666666666665,185.84000000000003
236,0.15388333333333334,113.38
237,0.3353999999999999,165.43333333333334
238,0.3430500000000001,102.30000000000001
239,0.20026666666666668,86.48833333333334
240,0.25038333333333335,157.40166666666667
241,0.6520666666666667,132.37833333333333
242,0.16248333333333334,94.43333333333332
243,0.1784,100.30333333333334
244,0.48463333333333325,121.54166666666664
245,0.5892666666666667,191.83
246,0.5450333333333333,169.01166666666668
247,0.08716666666666668,94.70666666666665
248,0.5710166666666666,161.97166666666666
249,0.3846666666666667,152.64833333333334
250,0.5332,195.64000000000001
251,0.37945,137.08333333333334
252,0.47639999999999993,129.315
253,0.1975333333333333,90.91833333333335
254,0.5436333333333333,147.66
255,0.12659999999999996,136.62333333333333
256,0.37891666666666657,163.605
257,0.09949999999999999,136.49
258,0.11598333333333334,138.965
259,0.3256333333333333,107.59500000000001
260,0.06695,86.84666666666665
261,0.4228666666666667,74.59833333333334
262,0.19650000000000004,86.92
263,0.20848333333333333,104.39833333333333
264,0.7464,134.63166666666666
265,0.41463333333333335,150.275
266,0.7343833333333333,116.55499999999999
267,0.4533666666666667,157.90333333333334
268,0.47859999999999997,126.30666666666667
269,0.09566666666666666,115.30333333333333
270,0.10189999999999999,73.21999999999998
271,0.19698333333333332,97.255
272,0.5557166666666666,188.15166666666664
273,0.5632499999999999,139.605
274,0.5512333333333334,121.52833333333335
275,0.36729999999999996,186.76666666666665
276,0.23254999999999995,178.02999999999997
277,0.28009999999999996,136.23166666666668
278,0.2775666666666667,94.44500000000001
279,0.4512333333333333,148.49333333333334
280,0.14661666666666667,148.39166666666665
281,0.2673833333333333,114.82666666666667
282,0.09278333333333333,68.89166666666667
283,0.2433,100.545
284,0.056049999999999996,80.63833333333334
285,0.6428833333333334,147.31166666666667
286,0.6094166666666667,167.14166666666668
287,0.26553333333333334,147.39499999999998
288,0.5849833333333333,151.79333333333335
289,0.06066666666666667,89.65833333333335
290,0.38966666666666666,106.125
291,0.75685,151.205
292,0.40241666666666664,191.55499999999998
293,0.32511666666666666,145.2416666666667
294,0.11468333333333335,135.33166666666668
295,0.08911666666666666,75.38833333333334
296,0.2301333333333333,131.575
297,0.11913333333333333,83.265
298,0.31315,142.80666666666667
299,0.21491666666666667,95.375
300,0.9377999999999999,188.33333333333334
301,0.21958333333333335,91.60499999999998
302,0.03634999999999999,51.620000000000005
303,0.245,154.22333333333333
304,0.4423000000000001,181.44500000000002
305,0.22499999999999998,102.83999999999999
306,0.1686,92.085
307,0.03843333333333333,57.99666666666666
308,1.0367,194.00333333333333
309,0.30978333333333324,129.39333333333335
310,0.7295666666666666,145.60999999999999
311,0.2479833333333333,109.47833333333331
312,0.36138333333333333,133.22
313,0.31888333333333335,76.29833333333333
314,0.30465,100.65833333333335
315,0.14901666666666666,132.98166666666668
316,0.10398333333333333,79.59666666666668
317,0.37446666666666667,158.7483333333333
